treatment,group_id,round,player_id,earned_wealth,mturk_id,endowment,final_wealth
No info,25,9,2,340.0,AOMFEAWQHU3D8,6.0,340.0
No info,25,10,2,395.0,AOMFEAWQHU3D8,6.0,395.0
No info,25,11,2,520.0,AOMFEAWQHU3D8,6.0,520.0
No info,25,12,2,545.0,AOMFEAWQHU3D8,6.0,545.0
No info,25,13,2,600.0,AOMFEAWQHU3D8,6.0,600.0
No info,25,14,2,680.0,AOMFEAWQHU3D8,6.0,680.0
No info,25,15,2,760.0,AOMFEAWQHU3D8,6.0,760.0
No info,25,16,2,860.0,AOMFEAWQHU3D8,6.0,860.0
No info,25,17,2,905.0,AOMFEAWQHU3D8,6.0,905.0
No info,25,18,2,950.0,AOMFEAWQHU3D8,6.0,950.0
No info,25,19,2,1025.0,AOMFEAWQHU3D8,6.0,1025.0
No info,25,20,2,1115.0,AOMFEAWQHU3D8,6.0,1115.0
No info,25,1,3,55.0,A3FQDPUAXJB0BS,2.0,55.0
No info,25,2,3,115.0,A3FQDPUAXJB0BS,2.0,115.0
No info,25,3,3,160.0,A3FQDPUAXJB0BS,2.0,160.0
No info,25,4,3,205.0,A3FQDPUAXJB0BS,2.0,205.0
No info,25,5,3,275.0,A3FQDPUAXJB0BS,2.0,275.0
No info,25,6,3,335.0,A3FQDPUAXJB0BS,2.0,335.0
No info,25,7,3,350.0,A3FQDPUAXJB0BS,2.0,350.0
No info,25,8,3,365.0,A3FQDPUAXJB0BS,2.0,365.0
No info,25,9,3,395.0,A3FQDPUAXJB0BS,2.0,395.0
No info,25,10,3,425.0,A3FQDPUAXJB0BS,2.0,425.0
No info,25,11,3,440.0,A3FQDPUAXJB0BS,2.0,440.0
No info,25,12,3,495.0,A3FQDPUAXJB0BS,2.0,495.0
No info,25,13,3,510.0,A3FQDPUAXJB0BS,2.0,510.0
No info,25,14,3,540.0,A3FQDPUAXJB0BS,2.0,540.0
No info,25,15,3,540.0,A3FQDPUAXJB0BS,2.0,540.0
No info,25,16,3,585.0,A3FQDPUAXJB0BS,2.0,585.0
No info,25,17,3,615.0,A3FQDPUAXJB0BS,2.0,615.0
No info,25,18,3,630.0,A3FQDPUAXJB0BS,2.0,630.0
No info,25,19,3,660.0,A3FQDPUAXJB0BS,2.0,660.0
No info,25,20,3,690.0,A3FQDPUAXJB0BS,2.0,690.0
No info,25,1,4,30.0,A2N9U74YIPDQ9F,4.0,30.0
No info,25,2,4,45.0,A2N9U74YIPDQ9F,4.0,45.0
No info,25,3,4,150.0,A2N9U74YIPDQ9F,4.0,150.0
No info,25,4,4,180.0,A2N9U74YIPDQ9F,4.0,180.0
No info,25,5,4,210.0,A2N9U74YIPDQ9F,4.0,210.0
No info,25,6,4,270.0,A2N9U74YIPDQ9F,4.0,270.0
No info,25,7,4,285.0,A2N9U74YIPDQ9F,4.0,285.0
No info,25,8,4,315.0,A2N9U74YIPDQ9F,4.0,315.0
No info,25,9,4,330.0,A2N9U74YIPDQ9F,4.0,330.0
No info,25,10,4,390.0,A2N9U74YIPDQ9F,4.0,390.0
No info,25,11,4,420.0,A2N9U74YIPDQ9F,4.0,420.0
No info,25,12,4,480.0,A2N9U74YIPDQ9F,4.0,480.0
No info,25,13,4,525.0,A2N9U74YIPDQ9F,4.0,525.0
No info,25,14,4,555.0,A2N9U74YIPDQ9F,4.0,555.0
No info,25,15,4,570.0,A2N9U74YIPDQ9F,4.0,570.0
No info,25,16,4,630.0,A2N9U74YIPDQ9F,4.0,630.0
No info,25,17,4,690.0,A2N9U74YIPDQ9F,4.0,690.0
No info,25,18,4,720.0,A2N9U74YIPDQ9F,4.0,720.0
No info,25,19,4,750.0,A2N9U74YIPDQ9F,4.0,750.0
No info,25,20,4,775.0,A2N9U74YIPDQ9F,4.0,775.0
No info,25,1,5,15.0,A2WQTNO91C05GC,2.0,15.0
No info,25,2,5,30.0,A2WQTNO91C05GC,2.0,30.0
No info,25,3,5,30.0,A2WQTNO91C05GC,2.0,30.0
No info,25,4,5,90.0,A2WQTNO91C05GC,2.0,90.0
No info,25,5,5,120.0,A2WQTNO91C05GC,2.0,120.0
No info,25,6,5,165.0,A2WQTNO91C05GC,2.0,165.0
No info,25,7,5,195.0,A2WQTNO91C05GC,2.0,195.0
No info,25,8,5,240.0,A2WQTNO91C05GC,2.0,240.0
No info,25,9,5,255.0,A2WQTNO91C05GC,2.0,255.0
No info,25,10,5,300.0,A2WQTNO91C05GC,2.0,300.0
No info,25,11,5,315.0,A2WQTNO91C05GC,2.0,315.0
No info,25,12,5,345.0,A2WQTNO91C05GC,2.0,345.0
No info,25,13,5,420.0,A2WQTNO91C05GC,2.0,420.0
No info,25,14,5,420.0,A2WQTNO91C05GC,2.0,420.0
No info,25,15,5,435.0,A2WQTNO91C05GC,2.0,435.0
No info,25,16,5,465.0,A2WQTNO91C05GC,2.0,465.0
No info,25,17,5,465.0,A2WQTNO91C05GC,2.0,465.0
No info,25,18,5,465.0,A2WQTNO91C05GC,2.0,465.0
No info,25,19,5,480.0,A2WQTNO91C05GC,2.0,480.0
No info,25,20,5,510.0,A2WQTNO91C05GC,2.0,510.0
No info,25,1,6,55.0,A19OCD2Q0K2U6M,2.0,55.0
No info,25,2,6,85.0,A19OCD2Q0K2U6M,2.0,85.0
No info,25,3,6,85.0,A19OCD2Q0K2U6M,2.0,85.0
No info,25,4,6,205.0,A19OCD2Q0K2U6M,2.0,205.0
No info,25,5,6,325.0,A19OCD2Q0K2U6M,2.0,325.0
No info,25,6,6,340.0,A19OCD2Q0K2U6M,2.0,340.0
No info,25,7,6,385.0,A19OCD2Q0K2U6M,2.0,385.0
No info,25,8,6,430.0,A19OCD2Q0K2U6M,2.0,430.0
No info,25,9,6,430.0,A19OCD2Q0K2U6M,2.0,430.0
No info,25,10,6,475.0,A19OCD2Q0K2U6M,2.0,475.0
No info,25,11,6,505.0,A19OCD2Q0K2U6M,2.0,505.0
No info,25,12,6,520.0,A19OCD2Q0K2U6M,2.0,520.0
No info,25,13,6,535.0,A19OCD2Q0K2U6M,2.0,535.0
No info,25,14,6,555.0,A19OCD2Q0K2U6M,2.0,555.0
No info,25,15,6,555.0,A19OCD2Q0K2U6M,2.0,555.0
No info,25,16,6,590.0,A19OCD2Q0K2U6M,2.0,590.0
No info,25,17,6,655.0,A19OCD2Q0K2U6M,2.0,655.0
No info,25,18,6,670.0,A19OCD2Q0K2U6M,2.0,670.0
No info,25,19,6,685.0,A19OCD2Q0K2U6M,2.0,685.0
No info,25,20,6,725.0,A19OCD2Q0K2U6M,2.0,725.0
No info,25,1,7,55.0,A1ZOX6130F7QAT,4.0,55.0
No info,25,2,7,160.0,A1ZOX6130F7QAT,4.0,160.0
No info,25,3,7,240.0,A1ZOX6130F7QAT,4.0,240.0
No info,25,4,7,330.0,A1ZOX6130F7QAT,4.0,330.0
No info,25,5,7,390.0,A1ZOX6130F7QAT,4.0,390.0
No info,25,6,7,390.0,A1ZOX6130F7QAT,4.0,390.0
No info,25,7,7,430.0,A1ZOX6130F7QAT,4.0,430.0
No info,25,8,7,545.0,A1ZOX6130F7QAT,4.0,545.0
No info,25,9,7,640.0,A1ZOX6130F7QAT,4.0,640.0
No info,25,10,7,690.0,A1ZOX6130F7QAT,4.0,690.0
No info,25,11,7,740.0,A1ZOX6130F7QAT,4.0,740.0
No info,25,12,7,785.0,A1ZOX6130F7QAT,4.0,785.0
No info,25,13,7,835.0,A1ZOX6130F7QAT,4.0,835.0
No info,25,14,7,885.0,A1ZOX6130F7QAT,4.0,885.0
No info,25,15,7,925.0,A1ZOX6130F7QAT,4.0,925.0
No info,25,16,7,935.0,A1ZOX6130F7QAT,4.0,935.0
No info,25,17,7,990.0,A1ZOX6130F7QAT,4.0,990.0
No info,25,18,7,1025.0,A1ZOX6130F7QAT,4.0,1025.0
No info,25,19,7,1045.0,A1ZOX6130F7QAT,4.0,1045.0
No info,25,20,7,1055.0,A1ZOX6130F7QAT,4.0,1055.0
No info,25,1,8,35.0,A1S1O9ZCONEGE3,6.0,35.0
No info,25,2,8,115.0,A1S1O9ZCONEGE3,6.0,115.0
No info,25,3,8,195.0,A1S1O9ZCONEGE3,6.0,195.0
No info,25,4,8,275.0,A1S1O9ZCONEGE3,6.0,275.0
No info,25,5,8,315.0,A1S1O9ZCONEGE3,6.0,315.0
No info,25,6,8,340.0,A1S1O9ZCONEGE3,6.0,340.0
No info,25,7,8,395.0,A1S1O9ZCONEGE3,6.0,395.0
No info,25,8,8,445.0,A1S1O9ZCONEGE3,6.0,445.0
No info,25,9,8,495.0,A1S1O9ZCONEGE3,6.0,495.0
No info,25,10,8,530.0,A1S1O9ZCONEGE3,6.0,530.0
No info,25,11,8,550.0,A1S1O9ZCONEGE3,6.0,550.0
No info,25,12,8,600.0,A1S1O9ZCONEGE3,6.0,600.0
No info,25,13,8,610.0,A1S1O9ZCONEGE3,6.0,610.0
No info,25,14,8,690.0,A1S1O9ZCONEGE3,6.0,690.0
No info,25,15,8,750.0,A1S1O9ZCONEGE3,6.0,750.0
No info,25,16,8,810.0,A1S1O9ZCONEGE3,6.0,810.0
No info,25,17,8,855.0,A1S1O9ZCONEGE3,6.0,855.0
No info,25,18,8,920.0,A1S1O9ZCONEGE3,6.0,920.0
No info,25,19,8,950.0,A1S1O9ZCONEGE3,6.0,950.0
No info,25,20,8,1030.0,A1S1O9ZCONEGE3,6.0,1030.0
No info,25,1,9,70.0,A2OEH60JF5MCOM,2.0,70.0
No info,25,2,9,100.0,A2OEH60JF5MCOM,2.0,100.0
No info,25,3,9,160.0,A2OEH60JF5MCOM,2.0,160.0
No info,25,4,9,175.0,A2OEH60JF5MCOM,2.0,175.0
No info,25,5,9,190.0,A2OEH60JF5MCOM,2.0,190.0
No info,25,6,9,220.0,A2OEH60JF5MCOM,2.0,220.0
No info,25,7,9,220.0,A2OEH60JF5MCOM,2.0,220.0
No info,25,8,9,235.0,A2OEH60JF5MCOM,2.0,235.0
No info,25,9,9,325.0,A2OEH60JF5MCOM,2.0,325.0
No info,25,10,9,340.0,A2OEH60JF5MCOM,2.0,340.0
No info,25,11,9,430.0,A2OEH60JF5MCOM,2.0,430.0
No info,25,12,9,475.0,A2OEH60JF5MCOM,2.0,475.0
No info,25,13,9,520.0,A2OEH60JF5MCOM,2.0,520.0
No info,25,14,9,565.0,A2OEH60JF5MCOM,2.0,565.0
No info,25,15,9,610.0,A2OEH60JF5MCOM,2.0,610.0
No info,25,16,9,625.0,A2OEH60JF5MCOM,2.0,625.0
No info,25,17,9,685.0,A2OEH60JF5MCOM,2.0,685.0
No info,25,18,9,730.0,A2OEH60JF5MCOM,2.0,730.0
No info,25,19,9,760.0,A2OEH60JF5MCOM,2.0,760.0
No info,25,20,9,790.0,A2OEH60JF5MCOM,2.0,790.0
No info,25,1,10,45.0,A2Q6L9LKSNU7EB,4.0,45.0
No info,25,2,10,60.0,A2Q6L9LKSNU7EB,4.0,60.0
No info,25,3,10,115.0,A2Q6L9LKSNU7EB,4.0,115.0
No info,25,4,10,145.0,A2Q6L9LKSNU7EB,4.0,145.0
No info,25,5,10,175.0,A2Q6L9LKSNU7EB,4.0,175.0
No info,25,6,10,175.0,A2Q6L9LKSNU7EB,4.0,175.0
No info,25,7,10,290.0,A2Q6L9LKSNU7EB,4.0,290.0
No info,25,8,10,375.0,A2Q6L9LKSNU7EB,4.0,375.0
No info,25,9,10,400.0,A2Q6L9LKSNU7EB,4.0,400.0
No info,25,10,10,455.0,A2Q6L9LKSNU7EB,4.0,455.0
No info,25,11,10,475.0,A2Q6L9LKSNU7EB,4.0,475.0
No info,25,12,10,575.0,A2Q6L9LKSNU7EB,4.0,575.0
No info,25,13,10,690.0,A2Q6L9LKSNU7EB,4.0,690.0
No info,25,14,10,730.0,A2Q6L9LKSNU7EB,4.0,730.0
No info,25,15,10,790.0,A2Q6L9LKSNU7EB,4.0,790.0
No info,25,16,10,820.0,A2Q6L9LKSNU7EB,4.0,820.0
No info,25,17,10,905.0,A2Q6L9LKSNU7EB,4.0,905.0
No info,25,18,10,970.0,A2Q6L9LKSNU7EB,4.0,970.0
No info,25,19,10,1020.0,A2Q6L9LKSNU7EB,4.0,1020.0
No info,25,20,10,1075.0,A2Q6L9LKSNU7EB,4.0,1075.0
No info,25,1,11,15.0,A1BDJJ3Z71CDKL,4.0,15.0
No info,25,2,11,45.0,A1BDJJ3Z71CDKL,4.0,45.0
No info,25,3,11,85.0,A1BDJJ3Z71CDKL,4.0,85.0
No info,25,4,11,115.0,A1BDJJ3Z71CDKL,4.0,115.0
No info,25,5,11,145.0,A1BDJJ3Z71CDKL,4.0,145.0
No info,25,6,11,215.0,A1BDJJ3Z71CDKL,4.0,215.0
No info,25,7,11,230.0,A1BDJJ3Z71CDKL,4.0,230.0
No info,25,8,11,290.0,A1BDJJ3Z71CDKL,4.0,290.0
No info,25,9,11,320.0,A1BDJJ3Z71CDKL,4.0,320.0
No info,25,10,11,330.0,A1BDJJ3Z71CDKL,4.0,330.0
No info,25,11,11,385.0,A1BDJJ3Z71CDKL,4.0,385.0
No info,25,12,11,425.0,A1BDJJ3Z71CDKL,4.0,425.0
No info,25,13,11,455.0,A1BDJJ3Z71CDKL,4.0,455.0
No info,25,14,11,485.0,A1BDJJ3Z71CDKL,4.0,485.0
No info,25,15,11,565.0,A1BDJJ3Z71CDKL,4.0,565.0
No info,25,16,11,640.0,A1BDJJ3Z71CDKL,4.0,640.0
No info,25,17,11,670.0,A1BDJJ3Z71CDKL,4.0,670.0
No info,25,18,11,690.0,A1BDJJ3Z71CDKL,4.0,690.0
No info,25,19,11,730.0,A1BDJJ3Z71CDKL,4.0,730.0
No info,25,20,11,780.0,A1BDJJ3Z71CDKL,4.0,780.0
No info,25,1,12,15.0,A3TKG4R05ER6XY,6.0,15.0
No info,25,2,12,75.0,A3TKG4R05ER6XY,6.0,75.0
No info,25,3,12,90.0,A3TKG4R05ER6XY,6.0,90.0
No info,25,4,12,90.0,A3TKG4R05ER6XY,6.0,90.0
No info,25,5,12,150.0,A3TKG4R05ER6XY,6.0,150.0
No info,25,6,12,195.0,A3TKG4R05ER6XY,6.0,195.0
No info,25,7,12,255.0,A3TKG4R05ER6XY,6.0,255.0
No info,25,8,12,300.0,A3TKG4R05ER6XY,6.0,300.0
No info,25,9,12,375.0,A3TKG4R05ER6XY,6.0,375.0
No info,25,10,12,420.0,A3TKG4R05ER6XY,6.0,420.0
No info,25,11,12,465.0,A3TKG4R05ER6XY,6.0,465.0
No info,25,12,12,480.0,A3TKG4R05ER6XY,6.0,480.0
No info,25,13,12,520.0,A3TKG4R05ER6XY,6.0,520.0
No info,25,14,12,575.0,A3TKG4R05ER6XY,6.0,575.0
No info,25,15,12,615.0,A3TKG4R05ER6XY,6.0,615.0
No info,25,16,12,700.0,A3TKG4R05ER6XY,6.0,700.0
No info,25,17,12,740.0,A3TKG4R05ER6XY,6.0,740.0
No info,25,18,12,765.0,A3TKG4R05ER6XY,6.0,765.0
No info,25,19,12,790.0,A3TKG4R05ER6XY,6.0,790.0
No info,25,20,12,815.0,A3TKG4R05ER6XY,6.0,815.0
No info,25,1,13,40.0,A3N3GGRTTDFKLF,2.0,40.0
No info,25,2,13,80.0,A3N3GGRTTDFKLF,2.0,80.0
No info,25,3,13,115.0,A3N3GGRTTDFKLF,2.0,115.0
No info,25,4,13,165.0,A3N3GGRTTDFKLF,2.0,165.0
No info,25,5,13,185.0,A3N3GGRTTDFKLF,2.0,185.0
No info,25,6,13,280.0,A3N3GGRTTDFKLF,2.0,280.0
No info,25,7,13,300.0,A3N3GGRTTDFKLF,2.0,300.0
No info,25,8,13,320.0,A3N3GGRTTDFKLF,2.0,320.0
No info,25,9,13,340.0,A3N3GGRTTDFKLF,2.0,340.0
No info,25,10,13,360.0,A3N3GGRTTDFKLF,2.0,360.0
No info,25,11,13,395.0,A3N3GGRTTDFKLF,2.0,395.0
No info,25,12,13,405.0,A3N3GGRTTDFKLF,2.0,405.0
No info,25,13,13,425.0,A3N3GGRTTDFKLF,2.0,425.0
No info,25,14,13,450.0,A3N3GGRTTDFKLF,2.0,450.0
No info,25,15,13,490.0,A3N3GGRTTDFKLF,2.0,490.0
No info,25,16,13,505.0,A3N3GGRTTDFKLF,2.0,505.0
No info,25,17,13,520.0,A3N3GGRTTDFKLF,2.0,520.0
No info,25,18,13,560.0,A3N3GGRTTDFKLF,2.0,560.0
No info,25,19,13,575.0,A3N3GGRTTDFKLF,2.0,575.0
No info,25,20,13,600.0,A3N3GGRTTDFKLF,2.0,600.0
No info,25,1,14,45.0,AP4FDDWBJW47O,4.0,45.0
No info,25,2,14,150.0,AP4FDDWBJW47O,4.0,150.0
No info,25,3,14,195.0,AP4FDDWBJW47O,4.0,195.0
No info,25,4,14,210.0,AP4FDDWBJW47O,4.0,210.0
No info,25,5,14,225.0,AP4FDDWBJW47O,4.0,225.0
No info,25,6,14,240.0,AP4FDDWBJW47O,4.0,240.0
No info,25,7,14,295.0,AP4FDDWBJW47O,4.0,295.0
No info,25,8,14,325.0,AP4FDDWBJW47O,4.0,325.0
No info,25,9,14,370.0,AP4FDDWBJW47O,4.0,370.0
No info,25,10,14,415.0,AP4FDDWBJW47O,4.0,415.0
No info,25,11,14,475.0,AP4FDDWBJW47O,4.0,475.0
No info,25,12,14,505.0,AP4FDDWBJW47O,4.0,505.0
No info,25,13,14,535.0,AP4FDDWBJW47O,4.0,535.0
No info,25,14,14,640.0,AP4FDDWBJW47O,4.0,640.0
No info,25,15,14,685.0,AP4FDDWBJW47O,4.0,685.0
No info,25,16,14,715.0,AP4FDDWBJW47O,4.0,715.0
No info,25,17,14,745.0,AP4FDDWBJW47O,4.0,745.0
No info,25,18,14,775.0,AP4FDDWBJW47O,4.0,775.0
No info,25,19,14,805.0,AP4FDDWBJW47O,4.0,805.0
No info,25,20,14,850.0,AP4FDDWBJW47O,4.0,850.0
No info,25,1,15,95.0,A2RWLFIP23FZA7,6.0,95.0
No info,25,2,15,140.0,A2RWLFIP23FZA7,6.0,140.0
No info,25,3,15,235.0,A2RWLFIP23FZA7,6.0,235.0
No info,25,4,15,330.0,A2RWLFIP23FZA7,6.0,330.0
No info,25,5,15,450.0,A2RWLFIP23FZA7,6.0,450.0
No info,25,6,15,540.0,A2RWLFIP23FZA7,6.0,540.0
No info,25,7,15,645.0,A2RWLFIP23FZA7,6.0,645.0
No info,25,8,15,725.0,A2RWLFIP23FZA7,6.0,725.0
No info,25,9,15,820.0,A2RWLFIP23FZA7,6.0,820.0
No info,25,10,15,895.0,A2RWLFIP23FZA7,6.0,895.0
No info,25,11,15,945.0,A2RWLFIP23FZA7,6.0,945.0
No info,25,12,15,1020.0,A2RWLFIP23FZA7,6.0,1020.0
No info,25,13,15,1085.0,A2RWLFIP23FZA7,6.0,1085.0
No info,25,14,15,1160.0,A2RWLFIP23FZA7,6.0,1160.0
No info,25,15,15,1265.0,A2RWLFIP23FZA7,6.0,1265.0
No info,25,16,15,1340.0,A2RWLFIP23FZA7,6.0,1340.0
No info,25,17,15,1415.0,A2RWLFIP23FZA7,6.0,1415.0
No info,25,18,15,1475.0,A2RWLFIP23FZA7,6.0,1475.0
No info,25,19,15,1565.0,A2RWLFIP23FZA7,6.0,1565.0
No info,25,20,15,1625.0,A2RWLFIP23FZA7,6.0,1625.0
No info,25,1,16,40.0,A2DUHIOXUFNM5K,2.0,40.0
No info,25,2,16,65.0,A2DUHIOXUFNM5K,2.0,65.0
No info,25,3,16,65.0,A2DUHIOXUFNM5K,2.0,65.0
No info,25,4,16,65.0,A2DUHIOXUFNM5K,2.0,65.0
No info,25,5,16,130.0,A2DUHIOXUFNM5K,2.0,130.0
No info,25,6,16,185.0,A2DUHIOXUFNM5K,2.0,185.0
No info,25,7,16,245.0,A2DUHIOXUFNM5K,2.0,245.0
No info,25,8,16,335.0,A2DUHIOXUFNM5K,2.0,335.0
No info,25,9,16,410.0,A2DUHIOXUFNM5K,2.0,410.0
No info,25,10,16,440.0,A2DUHIOXUFNM5K,2.0,440.0
No info,25,11,16,470.0,A2DUHIOXUFNM5K,2.0,470.0
No info,25,12,16,515.0,A2DUHIOXUFNM5K,2.0,515.0
No info,25,13,16,560.0,A2DUHIOXUFNM5K,2.0,560.0
No info,25,14,16,590.0,A2DUHIOXUFNM5K,2.0,590.0
No info,25,15,16,590.0,A2DUHIOXUFNM5K,2.0,590.0
No info,25,16,16,590.0,A2DUHIOXUFNM5K,2.0,590.0
No info,25,17,16,590.0,A2DUHIOXUFNM5K,2.0,590.0
No info,25,18,16,605.0,A2DUHIOXUFNM5K,2.0,605.0
No info,25,19,16,620.0,A2DUHIOXUFNM5K,2.0,620.0
No info,25,20,16,620.0,A2DUHIOXUFNM5K,2.0,620.0
No info,25,1,17,25.0,A2XWSUJ8RDA8V0,4.0,25.0
No info,25,2,17,50.0,A2XWSUJ8RDA8V0,4.0,50.0
No info,25,3,17,60.0,A2XWSUJ8RDA8V0,4.0,60.0
No info,25,4,17,85.0,A2XWSUJ8RDA8V0,4.0,85.0
No info,25,5,17,135.0,A2XWSUJ8RDA8V0,4.0,135.0
No info,25,6,17,170.0,A2XWSUJ8RDA8V0,4.0,170.0
No info,25,7,17,205.0,A2XWSUJ8RDA8V0,4.0,205.0
No info,25,8,17,270.0,A2XWSUJ8RDA8V0,4.0,270.0
No info,25,9,17,320.0,A2XWSUJ8RDA8V0,4.0,320.0
No info,25,10,17,360.0,A2XWSUJ8RDA8V0,4.0,360.0
No info,25,11,17,405.0,A2XWSUJ8RDA8V0,4.0,405.0
No info,25,12,17,470.0,A2XWSUJ8RDA8V0,4.0,470.0
No info,25,13,17,505.0,A2XWSUJ8RDA8V0,4.0,505.0
No info,25,14,17,515.0,A2XWSUJ8RDA8V0,4.0,515.0
No info,25,15,17,580.0,A2XWSUJ8RDA8V0,4.0,580.0
No info,25,16,17,640.0,A2XWSUJ8RDA8V0,4.0,640.0
No info,25,17,17,660.0,A2XWSUJ8RDA8V0,4.0,660.0
No info,25,18,17,720.0,A2XWSUJ8RDA8V0,4.0,720.0
No info,25,19,17,795.0,A2XWSUJ8RDA8V0,4.0,795.0
No info,25,20,17,810.0,A2XWSUJ8RDA8V0,4.0,810.0
No info,25,1,18,15.0,A3JACH4QIM9W4W,6.0,15.0
No info,25,2,18,60.0,A3JACH4QIM9W4W,6.0,60.0
No info,25,3,18,105.0,A3JACH4QIM9W4W,6.0,105.0
No info,25,4,18,120.0,A3JACH4QIM9W4W,6.0,120.0
No info,25,5,18,135.0,A3JACH4QIM9W4W,6.0,135.0
No info,25,6,18,150.0,A3JACH4QIM9W4W,6.0,150.0
No info,25,7,18,180.0,A3JACH4QIM9W4W,6.0,180.0
No info,25,8,18,210.0,A3JACH4QIM9W4W,6.0,210.0
No info,25,9,18,270.0,A3JACH4QIM9W4W,6.0,270.0
No info,25,10,18,315.0,A3JACH4QIM9W4W,6.0,315.0
No info,25,11,18,405.0,A3JACH4QIM9W4W,6.0,405.0
No info,25,12,18,420.0,A3JACH4QIM9W4W,6.0,420.0
No info,25,13,18,435.0,A3JACH4QIM9W4W,6.0,435.0
No info,25,14,18,435.0,A3JACH4QIM9W4W,6.0,435.0
No info,25,15,18,450.0,A3JACH4QIM9W4W,6.0,450.0
No info,25,16,18,510.0,A3JACH4QIM9W4W,6.0,510.0
No info,25,17,18,540.0,A3JACH4QIM9W4W,6.0,540.0
No info,25,18,18,600.0,A3JACH4QIM9W4W,6.0,600.0
No info,25,19,18,660.0,A3JACH4QIM9W4W,6.0,660.0
No info,25,20,18,735.0,A3JACH4QIM9W4W,6.0,735.0
No info,25,1,19,70.0,AM478J9YCDX8,2.0,70.0
No info,25,2,19,115.0,AM478J9YCDX8,2.0,115.0
No info,25,3,19,130.0,AM478J9YCDX8,2.0,130.0
No info,25,4,19,155.0,AM478J9YCDX8,2.0,155.0
No info,25,5,19,185.0,AM478J9YCDX8,2.0,185.0
No info,25,6,19,230.0,AM478J9YCDX8,2.0,230.0
No info,25,7,19,260.0,AM478J9YCDX8,2.0,260.0
No info,25,8,19,290.0,AM478J9YCDX8,2.0,290.0
No info,25,9,19,320.0,AM478J9YCDX8,2.0,320.0
No info,25,10,19,410.0,AM478J9YCDX8,2.0,410.0
No info,25,11,19,425.0,AM478J9YCDX8,2.0,425.0
No info,25,12,19,455.0,AM478J9YCDX8,2.0,455.0
No info,25,13,19,470.0,AM478J9YCDX8,2.0,470.0
No info,25,14,19,485.0,AM478J9YCDX8,2.0,485.0
No info,25,15,19,530.0,AM478J9YCDX8,2.0,530.0
No info,25,16,19,545.0,AM478J9YCDX8,2.0,545.0
No info,25,17,19,545.0,AM478J9YCDX8,2.0,545.0
No info,25,18,19,620.0,AM478J9YCDX8,2.0,620.0
No info,25,19,19,665.0,AM478J9YCDX8,2.0,665.0
No info,25,20,19,695.0,AM478J9YCDX8,2.0,695.0
No info,25,1,20,25.0,A19WXHQSBB6P6O,4.0,25.0
No info,25,2,20,25.0,A19WXHQSBB6P6O,4.0,25.0
No info,25,3,20,65.0,A19WXHQSBB6P6O,4.0,65.0
No info,25,4,20,100.0,A19WXHQSBB6P6O,4.0,100.0
No info,25,5,20,150.0,A19WXHQSBB6P6O,4.0,150.0
No info,25,6,20,215.0,A19WXHQSBB6P6O,4.0,215.0
No info,25,7,20,250.0,A19WXHQSBB6P6O,4.0,250.0
No info,25,8,20,270.0,A19WXHQSBB6P6O,4.0,270.0
No info,25,9,20,295.0,A19WXHQSBB6P6O,4.0,295.0
No info,25,10,20,375.0,A19WXHQSBB6P6O,4.0,375.0
No info,25,11,20,395.0,A19WXHQSBB6P6O,4.0,395.0
No info,25,12,20,430.0,A19WXHQSBB6P6O,4.0,430.0
No info,25,13,20,495.0,A19WXHQSBB6P6O,4.0,495.0
No info,25,14,20,515.0,A19WXHQSBB6P6O,4.0,515.0
No info,25,15,20,550.0,A19WXHQSBB6P6O,4.0,550.0
No info,25,16,20,575.0,A19WXHQSBB6P6O,4.0,575.0
No info,25,17,20,610.0,A19WXHQSBB6P6O,4.0,610.0
No info,25,18,20,660.0,A19WXHQSBB6P6O,4.0,660.0
No info,25,19,20,725.0,A19WXHQSBB6P6O,4.0,725.0
No info,25,20,20,790.0,A19WXHQSBB6P6O,4.0,790.0
No info,27,1,1,10.0,A1A1A9UHNQCI9Y,4.0,10.0
No info,27,2,1,35.0,A1A1A9UHNQCI9Y,4.0,35.0
No info,27,3,1,100.0,A1A1A9UHNQCI9Y,4.0,100.0
No info,27,4,1,125.0,A1A1A9UHNQCI9Y,4.0,125.0
No info,27,5,1,150.0,A1A1A9UHNQCI9Y,4.0,150.0
No info,27,6,1,190.0,A1A1A9UHNQCI9Y,4.0,190.0
No info,27,7,1,260.0,A1A1A9UHNQCI9Y,4.0,260.0
No info,27,8,1,330.0,A1A1A9UHNQCI9Y,4.0,330.0
No info,27,9,1,405.0,A1A1A9UHNQCI9Y,4.0,405.0
No info,27,10,1,445.0,A1A1A9UHNQCI9Y,4.0,445.0
No info,27,11,1,485.0,A1A1A9UHNQCI9Y,4.0,485.0
No info,27,12,1,510.0,A1A1A9UHNQCI9Y,4.0,510.0
No info,27,13,1,525.0,A1A1A9UHNQCI9Y,4.0,525.0
No info,27,14,1,590.0,A1A1A9UHNQCI9Y,4.0,590.0
No info,27,15,1,720.0,A1A1A9UHNQCI9Y,4.0,720.0
No info,27,16,1,760.0,A1A1A9UHNQCI9Y,4.0,760.0
No info,27,17,1,785.0,A1A1A9UHNQCI9Y,4.0,785.0
No info,27,18,1,840.0,A1A1A9UHNQCI9Y,4.0,840.0
No info,27,19,1,870.0,A1A1A9UHNQCI9Y,4.0,870.0
No info,27,20,1,940.0,A1A1A9UHNQCI9Y,4.0,940.0
